PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PER,TS_PCT,USG_PCT,WS,OWS,DWS,BPM,OBPM,DBPM,VORP,OFF_RATING,DEF_RATING,NET_RATING
Pascal Siakam,IND,80,33.2,21.7,7.1,4.3,0.8,0.3,1.8,0.536,0.346,0.732,13.093373493975902,0.601,0.25,5.8432,156.17280000000002,-150.32960000000003,0.11000000000000001,0.8799999999999999,0.23500000000000032,5.604160000000001,117.6,115.3,2.2
Maxi Kleber,DAL,43,20.3,4.4,3.3,1.6,0.4,0.7,0.7,0.432,0.348,0.702,6.08128078817734,0.573,0.096,5.761139999999999,50.846425,-45.085285000000006,0.32999999999999996,0.8250000000000002,0.5049999999999999,2.0338570000000002,116.5,109.9,6.6
Russell Westbrook,LAC,68,22.5,11.1,5.0,4.5,1.1,0.3,2.1,0.454,0.273,0.688,11.366666666666667,0.514,0.239,5.661,89.1225,-83.4615,0.185,0.8250000000000002,0.3600000000000003,3.3430500000000003,116.5,112.8,3.7
Jonathan Kuminga,GSW,74,26.3,16.1,4.8,2.2,0.7,0.5,1.6,0.529,0.321,0.746,11.749049429657793,0.598,0.237,5.64398,112.00381,-106.35983,0.145,0.7549999999999999,0.3899999999999997,4.174599,115.1,112.2,2.9
Caris LeVert,CLE,68,28.8,14.0,4.1,5.1,1.1,0.5,1.7,0.421,0.325,0.766,10.593750000000002,0.524,0.224,5.48352,111.53088000000001,-106.04736000000001,0.13999999999999999,0.6950000000000003,0.4399999999999995,4.190976000000001,113.9,111.2,2.8
Keon Ellis,SAC,57,17.2,5.4,2.2,1.5,0.9,0.5,0.6,0.461,0.417,0.743,7.665697674418606,0.627,0.123,5.3922,56.078880000000005,-50.68668,0.275,0.7200000000000006,0.5499999999999998,2.23041,114.4,109.0,5.5
Bradley Beal,PHX,53,33.3,18.2,4.4,5.0,1.0,0.5,2.5,0.513,0.43,0.813,10.711711711711713,0.607,0.224,5.2947,102.54068999999998,-97.24598999999998,0.15,0.8100000000000005,0.33999999999999986,3.7945349999999993,116.2,113.2,3.0
Jae'Sean Tate,HOU,65,15.9,4.1,3.0,1.0,0.6,0.2,0.6,0.472,0.299,0.667,6.698113207547169,0.538,0.115,5.270849999999999,56.894175,-51.623324999999994,0.255,0.5049999999999999,0.75,2.3305425,110.1,105.0,5.1
Khris Middleton,MIL,55,27.0,15.1,4.7,5.3,0.9,0.3,2.3,0.493,0.381,0.833,11.666666666666666,0.595,0.23,5.049,87.615,-82.56599999999999,0.16999999999999998,0.9000000000000004,0.27000000000000046,3.22245,118.0,114.6,3.4
T.J. McConnell,IND,71,18.2,10.2,2.7,5.5,1.0,0.1,1.5,0.556,0.409,0.79,12.807692307692307,0.586,0.229,4.781140000000001,76.75667999999999,-71.97554,0.185,0.9399999999999995,0.2400000000000002,2.823457,118.8,115.2,3.7
Cole Anthony,ORL,81,22.4,11.6,3.8,2.9,0.8,0.5,1.6,0.435,0.338,0.826,10.707589285714286,0.545,0.232,4.71744,102.15071999999999,-97.43328,0.13,0.6299999999999999,0.5,3.8646719999999997,112.6,110.0,2.6
Bogdan Bogdanović,ATL,79,30.4,16.9,3.4,3.1,1.2,0.3,1.4,0.428,0.374,0.921,10.633223684210526,0.569,0.218,4.56304,139.65303999999998,-135.08999999999997,0.095,0.8149999999999995,0.27999999999999936,5.031352,116.3,114.4,1.9
Rui Hachimura,LAL,68,26.8,13.6,4.3,1.2,0.6,0.4,0.7,0.537,0.422,0.739,9.934701492537313,0.628,0.182,4.556,105.79032000000001,-101.23432000000001,0.125,0.8049999999999997,0.3250000000000002,3.8726000000000003,116.1,113.5,2.5
Isaac Okoro,CLE,69,27.3,9.4,3.0,1.9,0.8,0.5,0.8,0.49,0.391,0.679,7.324175824175824,0.599,0.136,4.52088,106.523235,-102.002355,0.12,0.6549999999999994,0.46499999999999986,3.993444,113.1,110.7,2.4
Tari Eason,HOU,22,21.8,9.8,7.0,1.2,1.4,0.9,0.9,0.466,0.36,0.636,11.65596330275229,0.528,0.188,4.508240000000001,27.00148,-22.49324,0.47000000000000003,0.6299999999999999,0.8450000000000006,1.184612,112.6,103.1,9.4
Dyson Daniels,NOP,61,22.3,5.8,3.9,2.7,1.4,0.4,1.0,0.447,0.311,0.642,7.547085201793722,0.529,0.123,4.488989999999999,78.21725,-73.72826,0.16499999999999998,0.75,0.41500000000000004,2.9450495000000005,115.0,111.7,3.3
Monte Morris,MIN,33,14.4,5.0,1.7,2.1,0.6,0.3,0.2,0.405,0.386,0.684,8.708333333333334,0.508,0.151,4.46688,26.9676,-22.50072,0.47000000000000003,0.6749999999999998,0.7949999999999999,1.1737440000000001,113.5,104.1,9.4
Day'Ron Sharpe,BKN,61,15.1,6.8,6.4,1.4,0.4,0.7,1.1,0.571,0.267,0.61,12.178807947019866,0.596,0.185,4.421279999999999,51.95004,-47.528760000000005,0.24,0.6399999999999997,0.5999999999999996,2.063264,112.8,108.0,4.8
Moritz Wagner,ORL,80,17.7,10.9,4.3,1.2,0.5,0.3,1.2,0.601,0.33,0.814,12.161016949152545,0.676,0.22,4.3896,80.6412,-76.2516,0.155,0.6950000000000003,0.45999999999999996,3.0514799999999997,113.9,110.8,3.1
Chris Paul,GSW,58,26.4,9.2,3.9,6.8,1.2,0.1,1.3,0.441,0.371,0.827,9.482954545454543,0.544,0.154,4.28736,87.04872,-82.76136,0.13999999999999999,0.6850000000000005,0.4500000000000002,3.276768,113.7,111.0,2.8
Gary Harris,ORL,54,24.0,6.9,1.7,1.6,0.9,0.3,0.6,0.441,0.371,0.756,6.13125,0.587,0.114,4.2768,73.6128,-69.336,0.16499999999999998,0.6799999999999997,0.4850000000000003,2.8058400000000003,113.6,110.3,3.3
Larry Nance Jr.,NOP,61,19.9,5.7,5.0,1.9,1.0,0.3,0.8,0.573,0.415,0.77,8.314070351758794,0.653,0.112,4.00587,67.796315,-63.790445000000005,0.16499999999999998,0.585,0.5800000000000001,2.6280935,111.7,108.4,3.3
Darius Garland,CLE,57,33.3,18.0,2.7,6.5,1.3,0.1,3.1,0.446,0.371,0.834,10.243243243243246,0.56,0.249,3.98601,107.71717499999998,-103.73116499999999,0.10500000000000001,0.6749999999999998,0.4299999999999997,3.9955004999999995,113.5,111.4,2.1
Gary Payton II,GSW,44,15.5,5.5,2.6,1.1,0.9,0.4,0.6,0.563,0.364,0.609,8.506451612903227,0.621,0.13,3.9555999999999996,39.112700000000004,-35.15710000000001,0.29,0.7350000000000003,0.5549999999999997,1.56178,114.7,108.9,5.8
Kevin Huerter,SAC,64,24.4,10.2,3.5,2.6,0.7,0.4,0.8,0.443,0.361,0.766,9.079918032786884,0.564,0.173,3.904,91.744,-87.84,0.125,0.875,0.25,3.3183999999999996,117.5,115.0,2.5
Ben Sheppard,IND,57,14.3,4.4,1.6,0.9,0.6,0.0,0.3,0.393,0.314,0.885,6.765734265734266,0.524,0.125,3.83097,48.416940000000004,-44.58597,0.23500000000000001,0.9399999999999995,0.29000000000000004,1.8217485,118.8,114.2,4.7
Andrew Nembhard,IND,68,25.0,9.2,2.1,4.1,0.9,0.1,1.5,0.498,0.357,0.804,7.823999999999999,0.573,0.161,3.7400000000000007,98.685,-94.94500000000001,0.11000000000000001,0.8049999999999997,0.2999999999999998,3.587,116.1,114.0,2.2
Aaron Holiday,HOU,78,16.3,6.6,1.6,1.8,0.5,0.1,0.7,0.446,0.387,0.921,8.171779141104295,0.578,0.158,3.6870600000000002,70.24485,-66.55779,0.145,0.5250000000000004,0.6200000000000001,2.7271530000000004,110.5,107.6,2.9
Moses Moody,GSW,66,17.5,8.1,3.0,0.9,0.6,0.4,0.7,0.462,0.36,0.785,9.540000000000001,0.578,0.176,3.5805,65.43075,-61.85025,0.155,0.665,0.4900000000000002,2.4890250000000003,113.3,110.2,3.1
Terance Mann,LAC,75,25.0,8.8,3.4,1.6,0.6,0.2,0.6,0.515,0.348,0.832,7.499999999999999,0.615,0.135,3.5625,109.40625,-105.84375,0.095,0.835,0.2599999999999998,3.9281250000000005,116.7,114.8,1.9
Spencer Dinwiddie,LAL,76,28.3,10.5,2.7,4.7,0.7,0.3,1.2,0.392,0.337,0.805,8.204946996466433,0.543,0.161,3.4412800000000003,125.60672,-122.16543999999999,0.08,0.8399999999999999,0.2400000000000002,4.473664,116.8,115.2,1.6
Caleb Martin,MIA,64,27.4,10.0,4.4,2.2,0.7,0.5,1.2,0.431,0.349,0.778,8.003649635036497,0.531,0.168,3.3318399999999997,99.07839999999999,-95.74655999999999,0.095,0.6500000000000004,0.4450000000000003,3.673792,113.0,111.1,1.9
Justin Holiday,DEN,58,14.9,4.0,1.2,1.2,0.6,0.2,0.2,0.454,0.404,0.75,6.322147651006711,0.598,0.104,3.19754,48.74088,-45.54334,0.185,0.6399999999999997,0.5449999999999999,1.888277,112.8,109.1,3.7
Derrick Jones Jr.,DAL,76,23.5,8.6,3.3,1.0,0.7,0.7,0.9,0.483,0.343,0.713,7.729787234042552,0.592,0.146,3.0362,101.802,-98.76580000000001,0.08499999999999999,0.7000000000000002,0.3849999999999998,3.7238100000000003,114.0,112.3,1.7
Amen Thompson,HOU,62,22.4,9.5,6.6,2.6,1.3,0.6,1.5,0.536,0.138,0.684,10.941964285714286,0.576,0.173,2.91648,77.35616,-74.43968000000001,0.10500000000000001,0.5700000000000003,0.5350000000000001,2.9234239999999994,111.4,109.3,2.1
Ryan Rollins,MIL,13,6.0,3.4,1.0,1.1,0.8,0.2,0.6,0.519,0.75,0.765,13.174999999999999,0.638,0.214,2.7611999999999997,4.6371,-1.8759000000000006,1.77,0.9450000000000003,1.83,0.29406,118.9,83.4,35.4
Reggie Jackson,DEN,82,22.2,10.2,1.9,3.8,0.5,0.1,1.3,0.431,0.359,0.806,9.114864864864863,0.521,0.209,2.54856,101.9424,-99.39384000000001,0.06999999999999999,0.5999999999999996,0.47000000000000064,3.7682279999999997,112.0,110.6,1.4
Jordan Walsh,BOS,9,9.3,1.7,2.2,0.6,0.6,0.1,0.3,0.4,0.222,0.5,6.548387096774192,0.472,0.092,2.50263,5.026185000000001,-2.523555000000001,1.4949999999999999,1.005,1.4900000000000002,0.29253150000000006,120.1,90.2,29.9
Jarred Vanderbilt,LAL,29,20.0,5.2,4.8,1.2,1.2,0.2,1.0,0.518,0.296,0.667,7.349999999999999,0.578,0.111,2.436,32.944,-30.508000000000003,0.21000000000000002,0.6799999999999997,0.5299999999999994,1.2818000000000003,113.6,109.4,4.2
Daniel Theis,LAC,60,16.9,6.3,4.1,1.0,0.4,0.9,0.7,0.532,0.366,0.76,9.292899408284025,0.597,0.15,2.4335999999999998,58.60919999999999,-56.17559999999999,0.12,0.7799999999999994,0.33999999999999986,2.14968,115.6,113.2,2.4
Buddy Hield,PHI,84,25.7,12.1,3.2,2.8,0.8,0.5,1.2,0.436,0.386,0.881,9.571984435797667,0.578,0.186,2.37468,126.18186,-123.80718,0.05500000000000001,0.8450000000000006,0.21499999999999986,4.436334,116.9,115.7,1.1
Domantas Sabonis,SAC,82,35.7,19.4,13.7,8.2,0.9,0.6,3.3,0.594,0.379,0.704,13.836134453781511,0.637,0.22,2.34192,169.78920000000005,-167.44728000000006,0.04,0.7999999999999998,0.2400000000000002,5.971896000000001,116.0,115.2,0.8
AJ Green,MIL,56,11.0,4.5,1.1,0.5,0.2,0.1,0.2,0.423,0.408,0.895,7.799999999999999,0.617,0.15,2.156,35.112,-32.956,0.175,0.7000000000000002,0.47499999999999964,1.3397999999999997,114.0,110.5,3.5
T.J. Warren,MIN,11,11.3,3.7,2.0,0.8,0.4,0.1,0.4,0.439,0.154,0.75,7.646017699115043,0.479,0.148,2.13796,7.12239,-4.98443,0.86,0.7299999999999995,1.13,0.355498,114.6,97.4,17.2
Isaiah Jackson,IND,60,12.8,6.4,4.0,0.8,0.6,1.0,0.7,0.665,0.0,0.716,12.4921875,0.689,0.165,2.0736000000000003,43.96800000000001,-41.89440000000001,0.135,0.7249999999999996,0.41500000000000004,1.63968,114.5,111.7,2.7
Jalen Suggs,ORL,75,27.0,12.6,3.1,2.7,1.4,0.6,1.8,0.471,0.397,0.756,9.366666666666667,0.602,0.191,2.025,113.1975,-111.1725,0.05,0.5899999999999999,0.45999999999999996,4.15125,111.8,110.8,1.0
Cody Zeller,NOP,43,7.4,1.8,2.6,0.9,0.2,0.1,0.4,0.419,0.333,0.605,8.412162162162161,0.483,0.116,2.00466,18.18513,-16.18047,0.315,0.7149999999999999,0.5999999999999996,0.7366330000000001,114.3,108.0,6.3
Bam Adebayo,MIA,71,34.0,19.3,10.4,3.9,1.1,0.9,2.3,0.521,0.357,0.755,12.798529411764704,0.576,0.247,1.9312000000000002,132.89069999999998,-130.9595,0.04,0.5049999999999999,0.5350000000000001,4.9245600000000005,110.1,109.3,0.8
Furkan Korkmaz,PHI,35,8.6,2.5,0.9,0.7,0.4,0.1,0.3,0.395,0.35,0.7,6.662790697674418,0.519,0.126,1.9264,17.53325,-15.60685,0.32,0.8250000000000002,0.4900000000000002,0.6983199999999999,116.5,110.2,6.4
Seth Curry,CHA,44,14.0,5.1,1.5,1.0,0.5,0.1,0.5,0.392,0.352,0.903,7.446428571428571,0.519,0.159,1.9096,34.0648,-32.1552,0.155,0.5299999999999994,0.625,1.32748,110.6,107.5,3.1
Sandro Mamukelashvili,SAS,46,9.8,4.1,3.2,1.1,0.2,0.3,0.4,0.471,0.297,0.735,11.035714285714283,0.559,0.169,1.84828,23.757160000000002,-21.908880000000003,0.205,0.27000000000000046,0.9350000000000005,0.9940140000000002,105.4,101.3,4.1
Evan Mobley,CLE,50,30.6,15.7,9.4,3.2,0.9,1.4,1.8,0.58,0.373,0.719,12.264705882352938,0.626,0.2,1.836,85.068,-83.232,0.06,0.5600000000000005,0.4950000000000001,3.1518,111.2,110.1,1.2
Goga Bitadze,ORL,62,15.4,5.0,4.6,1.3,0.5,1.2,0.7,0.603,0.143,0.655,9.866883116883116,0.629,0.129,1.7186400000000002,53.51654,-51.7979,0.09,0.6049999999999995,0.4850000000000003,1.9955319999999999,112.1,110.3,1.8
Chris Boucher,TOR,50,14.1,6.4,4.1,0.5,0.3,0.5,0.6,0.507,0.33,0.772,10.446808510638299,0.625,0.167,1.6919999999999997,40.89,-39.198,0.12,0.7999999999999998,0.3200000000000003,1.4946,116.0,113.6,2.4
Kevon Looney,GSW,74,16.1,4.5,5.7,1.8,0.4,0.4,0.7,0.597,0.0,0.675,9.177018633540373,0.62,0.11,1.66796,68.74378000000002,-67.07582000000002,0.06999999999999999,0.7700000000000005,0.2999999999999998,2.466198,115.4,114.0,1.4
Alperen Sengun,HOU,63,32.5,21.1,9.3,5.0,1.2,0.7,2.6,0.537,0.297,0.693,14.035384615384617,0.585,0.27,1.638,116.605125,-114.967125,0.04,0.6950000000000003,0.33999999999999986,4.1769,113.9,113.2,0.8
Tristan Vukcevic,WAS,10,15.3,8.5,3.6,1.3,0.5,0.7,1.0,0.433,0.278,0.773,11.892156862745097,0.554,0.233,1.5912,8.353800000000001,-6.762600000000002,0.52,0.45999999999999996,1.0600000000000005,0.38556000000000007,109.2,98.8,10.4
Wendell Carter Jr.,ORL,55,25.6,11.0,6.9,1.7,0.6,0.5,1.2,0.525,0.374,0.694,9.914062500000002,0.623,0.172,1.5488000000000002,78.00319999999999,-76.45439999999999,0.05500000000000001,0.54,0.5200000000000005,2.89344,110.8,109.6,1.1
Haywood Highsmith,MIA,66,20.7,6.1,3.2,1.1,0.8,0.5,0.5,0.465,0.396,0.639,7.181159420289855,0.587,0.121,1.50282,75.20931,-73.70649,0.05500000000000001,0.5049999999999999,0.5499999999999998,2.807541,110.1,109.0,1.1
Dalen Terry,CHI,59,11.5,3.1,1.9,1.4,0.5,0.3,0.5,0.439,0.23,0.581,7.44782608695652,0.512,0.127,1.4927000000000001,38.301325000000006,-36.808625000000006,0.11000000000000001,0.6450000000000005,0.46499999999999986,1.4316349999999998,112.9,110.7,2.2
Gabe Vincent,LAL,11,19.8,3.1,0.8,1.9,0.8,0.0,0.5,0.306,0.107,0.5,4.007575757575758,0.341,0.105,1.4810400000000001,11.95722,-10.47618,0.33999999999999997,0.4900000000000002,0.8499999999999996,0.509652,109.8,103.0,6.8
Dereon Seabron,NOP,6,9.2,2.3,1.2,0.8,0.3,0.2,0.0,0.308,0.5,0.833,6.8478260869565215,0.448,0.122,1.4517599999999997,3.278879999999999,-1.8271199999999994,1.315,0.9399999999999995,1.375,0.182988,118.8,92.5,26.3
Adama Sanogo,CHI,9,7.3,4.0,4.0,0.0,0.1,0.0,0.6,0.519,0.0,0.667,12.945205479452055,0.558,0.21,1.4256900000000001,3.7876049999999997,-2.3619149999999998,1.085,0.7649999999999997,1.3200000000000003,0.2026845,115.3,93.6,21.7
Armoni Brooks,BKN,10,10.4,4.2,1.8,0.5,0.1,0.1,0.3,0.326,0.344,0.5,8.235576923076922,0.448,0.188,1.4247999999999998,6.6404000000000005,-5.2156,0.6849999999999999,1.3849999999999998,0.2999999999999998,0.27924,127.7,114.0,13.7
Tyler Herro,MIA,42,33.5,20.8,5.3,4.5,0.7,0.1,2.2,0.441,0.396,0.856,11.758208955223882,0.558,0.268,1.407,78.86234999999999,-77.45535,0.05,0.6049999999999995,0.4450000000000003,2.88435,112.1,111.1,1.0
Jevon Carter,CHI,72,13.9,5.0,0.8,1.3,0.5,0.2,0.5,0.378,0.329,0.571,7.197841726618705,0.485,0.168,1.4011200000000001,55.044,-53.64288,0.06999999999999999,0.5,0.5700000000000003,2.071656,110.0,108.6,1.4
Josh Okogie,PHX,60,16.0,4.6,2.6,1.1,0.8,0.4,0.6,0.417,0.309,0.745,7.303125,0.552,0.125,1.248,54.144,-52.896,0.065,0.6399999999999997,0.4249999999999998,1.9824,112.8,111.5,1.3
Trayce Jackson-Davis,GSW,68,16.6,7.9,5.0,1.2,0.4,1.1,0.7,0.702,0.0,0.561,11.783132530120483,0.692,0.157,1.2416800000000001,64.39804000000001,-63.15636000000001,0.05500000000000001,0.7050000000000001,0.34999999999999964,2.3196840000000005,114.1,113.0,1.1
Sidy Cissoko,SAS,12,11.7,3.8,1.8,0.8,0.6,0.3,0.3,0.485,0.083,0.8,7.974358974358973,0.568,0.124,1.2214800000000001,7.42716,-6.205679999999999,0.43499999999999994,0.29000000000000004,1.1450000000000005,0.341874,105.8,97.1,8.7
Danuel House Jr.,PHI,34,15.0,4.2,1.7,0.8,0.4,0.1,0.6,0.448,0.3,0.761,5.8500000000000005,0.575,0.116,1.173,28.0245,-26.8515,0.11499999999999999,0.4950000000000001,0.6150000000000002,1.07865,109.9,107.7,2.3
JD Davison,BOS,8,4.9,2.0,1.3,1.3,0.1,0.1,0.3,0.417,0.429,0.75,11.387755102040819,0.581,0.16,1.1603200000000002,2.21088,-1.0505599999999997,1.48,0.6399999999999997,1.8450000000000006,0.136416,112.8,83.1,29.6
Christian Braun,DEN,82,20.2,7.3,3.7,1.6,0.5,0.4,0.7,0.46,0.384,0.694,8.324257425742575,0.554,0.152,1.1594799999999998,91.102,-89.94252,0.034999999999999996,0.5,0.5350000000000001,3.370774,110.0,109.3,0.7
Javonte Green,CHI,9,25.6,12.2,7.4,0.6,1.1,0.9,0.8,0.6,0.37,0.769,11.1328125,0.681,0.159,1.152,13.570560000000002,-12.418560000000003,0.25,0.8899999999999997,0.3600000000000003,0.5184,117.8,112.8,5.0
Georges Niang,CLE,82,22.3,9.4,3.4,1.2,0.4,0.2,0.9,0.449,0.376,0.85,8.286995515695068,0.583,0.173,1.0971600000000001,104.59592,-103.49876,0.03,0.7200000000000006,0.3049999999999997,3.712058,114.4,113.9,0.6
Lauri Markkanen,UTA,55,33.1,23.2,8.2,2.0,0.9,0.5,1.4,0.48,0.399,0.899,13.749244712990935,0.631,0.241,1.0923,107.0454,-105.9531,0.03,0.8799999999999999,0.15499999999999936,3.6956149999999997,117.6,116.9,0.6
Andre Drummond,CHI,79,17.1,8.4,9.0,0.5,0.9,0.6,1.0,0.556,0.0,0.592,13.640350877192983,0.576,0.201,1.0807200000000001,77.068845,-75.988125,0.04,0.7050000000000001,0.33499999999999996,2.7558360000000004,114.1,113.3,0.8
Jason Preston,UTA,7,10.2,1.7,2.4,2.3,0.3,0.1,0.3,0.316,0.0,0.0,7.485294117647059,0.316,0.121,1.0781399999999999,4.29828,-3.2201400000000002,0.755,1.0200000000000005,0.7350000000000003,0.19670699999999997,120.4,105.3,15.1
Orlando Robinson,MIA,36,8.4,2.8,2.3,0.9,0.2,0.2,0.5,0.5,0.533,0.76,8.821428571428571,0.596,0.143,1.0584,17.100720000000003,-16.042320000000004,0.175,0.6549999999999994,0.5200000000000005,0.6577200000000001,113.1,109.6,3.5
Jalen Smith,IND,61,17.2,9.9,5.5,1.0,0.3,0.6,0.7,0.592,0.424,0.692,12.776162790697676,0.682,0.187,1.0492000000000001,62.6897,-61.6405,0.05,0.9749999999999996,0.07000000000000028,2.1508599999999998,119.5,118.6,1.0
Devonte' Graham,SAS,23,13.6,5.0,1.6,2.1,0.4,0.1,0.7,0.352,0.301,0.813,8.150735294117647,0.495,0.175,1.0322399999999998,17.031959999999998,-15.999719999999998,0.16499999999999998,0.4450000000000003,0.7200000000000006,0.677212,108.9,105.6,3.3
Jerome Robinson,GSW,22,3.7,1.4,0.3,0.2,0.0,0.1,0.1,0.333,0.118,0.636,7.094594594594594,0.41,0.188,1.00936,4.38746,-3.3781,0.62,0.3899999999999997,1.2299999999999995,0.21326800000000004,107.8,95.4,12.4
Daishen Nix,MIN,15,3.3,1.8,0.2,0.4,0.3,0.0,0.3,0.375,0.353,0.5,10.090909090909092,0.507,0.241,0.9999,2.952675,-1.9527750000000001,1.01,0.9649999999999999,1.045,0.148995,119.3,99.1,20.2
Jeff Dowtin Jr.,PHI,12,11.8,4.3,1.7,2.3,0.6,0.1,0.4,0.556,0.474,0.75,9.406779661016948,0.689,0.124,0.9628800000000001,7.858800000000001,-6.895920000000001,0.33999999999999997,0.5499999999999998,0.7949999999999999,0.33134399999999997,111.0,104.1,6.8
Duncan Robinson,MIA,68,28.0,12.9,2.5,2.8,0.7,0.2,1.4,0.45,0.395,0.889,8.630357142857141,0.612,0.184,0.952,106.148,-105.196,0.025,0.5750000000000002,0.4500000000000002,3.8556,111.5,111.0,0.5
Jules Bernard,WAS,19,7.9,3.9,1.4,0.8,0.2,0.1,0.4,0.453,0.379,0.556,10.139240506329111,0.544,0.189,0.9456300000000001,8.345559999999999,-7.399929999999999,0.315,0.5600000000000005,0.7549999999999999,0.3474815,111.2,104.9,6.3
Thomas Bryant,MIA,38,11.6,5.7,3.7,0.6,0.3,0.4,0.6,0.577,0.182,0.872,11.392241379310345,0.639,0.187,0.92568,24.86112,-23.93544,0.10500000000000001,0.6399999999999997,0.46499999999999986,0.927884,112.8,110.7,2.1
Jarace Walker,IND,33,10.3,3.6,1.9,1.2,0.5,0.3,0.5,0.409,0.4,0.889,8.839805825242717,0.527,0.155,0.91773,19.935135000000002,-19.017405000000004,0.135,0.8650000000000002,0.27000000000000046,0.7256865,117.3,114.6,2.7
Nate Williams,HOU,22,5.9,2.9,1.0,0.3,0.2,0.0,0.2,0.54,0.4,0.538,9.6864406779661,0.565,0.173,0.8956200000000001,7.21039,-6.31477,0.34500000000000003,0.5549999999999997,0.79,0.304381,111.1,104.2,6.9
Buddy Boeheim,DET,10,8.4,3.4,1.0,0.3,0.0,0.1,0.0,0.31,0.32,0.8,7.874999999999998,0.509,0.161,0.8568,4.7964,-3.9396000000000004,0.51,0.71,0.7999999999999998,0.21084,114.2,104.0,10.2
Mitchell Robinson,NYK,31,24.8,5.6,8.5,0.6,1.2,1.1,0.8,0.575,0.0,0.409,8.147177419354836,0.554,0.099,0.8456800000000002,45.090120000000006,-44.244440000000004,0.05500000000000001,0.8650000000000002,0.1899999999999995,1.5798840000000003,117.3,116.2,1.1
Otto Porter Jr.,TOR,15,11.6,2.6,1.9,0.5,0.3,0.3,0.1,0.424,0.348,1.0,6.18103448275862,0.568,0.083,0.8178000000000001,9.7614,-8.9436,0.23500000000000001,0.6100000000000003,0.625,0.38889,112.2,107.5,4.7
R.J. Hampton,MIA,8,9.5,1.3,0.8,1.0,0.0,0.0,0.4,0.286,0.125,0.5,3.410526315789473,0.336,0.098,0.8056,4.4992,-3.6936,0.53,0.9199999999999999,0.6100000000000003,0.19228000000000003,118.4,107.8,10.6
Ricky Council IV,PHI,32,9.0,5.4,1.4,0.5,0.3,0.0,0.2,0.482,0.375,0.746,11.383333333333333,0.604,0.208,0.7776000000000001,16.2,-15.4224,0.135,0.625,0.5099999999999998,0.6148799999999999,112.5,109.8,2.7
Saben Lee,PHX,24,7.7,3.0,1.3,1.3,0.3,0.1,0.3,0.364,0.125,0.744,9.584415584415584,0.492,0.186,0.7576799999999999,9.75744,-8.99976,0.205,0.27999999999999936,0.9249999999999998,0.407484,105.6,101.5,4.1
Delon Wright,MIA,47,15.8,4.5,1.8,2.5,1.1,0.2,0.3,0.394,0.368,0.822,8.079113924050631,0.505,0.127,0.7426,41.10291,-40.36031,0.05,0.5350000000000001,0.5149999999999997,1.52233,110.7,109.7,1.0
Lamar Stevens,MEM,38,14.7,7.2,3.3,0.7,0.6,0.6,0.6,0.45,0.304,0.778,10.816326530612246,0.516,0.213,0.7261799999999999,29.410289999999996,-28.684109999999997,0.065,0.2649999999999997,0.7999999999999998,1.1535090000000001,105.3,104.0,1.3
Nate Hinton,HOU,15,5.0,2.2,1.5,0.7,0.2,0.1,0.2,0.423,0.5,0.8,11.52,0.585,0.156,0.6975,4.09875,-3.40125,0.465,0.46499999999999986,1.0,0.184875,109.3,100.0,9.3
Sasha Vezenkov,SAC,42,12.2,5.4,2.3,0.5,0.5,0.2,0.3,0.44,0.375,0.8,9.540983606557377,0.569,0.171,0.66612,29.18118,-28.515060000000002,0.065,0.6950000000000003,0.3700000000000001,1.058106,113.9,112.6,1.3
Oscar Tshiebwe,IND,8,5.2,3.3,2.0,0.3,0.3,0.1,0.0,0.5,0.0,0.75,15.317307692307688,0.553,0.205,0.66144,2.38992,-1.72848,0.795,0.7450000000000001,1.0549999999999997,0.116272,114.9,98.9,15.9
Gui Santos,GSW,23,8.4,3.6,2.1,0.6,0.2,0.1,0.3,0.509,0.37,0.941,9.803571428571429,0.656,0.142,0.65688,10.95444,-10.29756,0.16999999999999998,0.6699999999999999,0.4950000000000001,0.419244,113.4,110.1,3.4
Jordan Ford,SAC,6,3.6,2.0,0.3,0.3,0.0,0.0,0.2,0.571,0.667,1.0,9.249999999999998,0.761,0.184,0.62424,1.39212,-0.76788,1.4449999999999998,1.4450000000000003,1.0,0.07441199999999999,128.9,100.0,28.9
Alex Caruso,CHI,71,28.7,10.1,3.8,3.5,1.7,1.0,1.4,0.468,0.408,0.76,8.62891986062718,0.613,0.146,0.6113099999999999,112.990465,-112.379155,0.015,0.5449999999999999,0.47000000000000064,4.1059655,110.9,110.6,0.3
Collin Gillespie,DEN,24,9.4,3.6,0.9,1.1,0.5,0.0,0.6,0.464,0.395,0.667,7.819148936170214,0.586,0.166,0.564,12.59976,-12.03576,0.125,0.585,0.54,0.47940000000000005,111.7,109.2,2.5
Anthony Gill,WAS,50,9.3,3.8,1.9,0.7,0.3,0.2,0.5,0.469,0.244,0.806,9.064516129032258,0.537,0.177,0.558,26.34225,-25.78425,0.06,0.665,0.39500000000000046,0.9579000000000001,113.3,112.1,1.2
Josh Minott,MIN,32,2.9,1.6,0.5,0.3,0.2,0.2,0.1,0.472,0.4,0.857,12.724137931034484,0.593,0.173,0.5568,4.8952,-4.3384,0.3,0.27500000000000036,1.0250000000000004,0.21343999999999996,105.5,99.5,6.0
